Age,Gender,Marital Status,Education,Job,Income,Loan Amount,Loan Term,Interest Rate,Credit History,Collateral,Employment Length,Num Dependents,Monthly Expenses,Credit Score,Debt to Income Ratio,Loan to Value Ratio,Payment History,Credit Utilization,Bankruptcy,Foreclosure,Delinquency,Repossession,Late Payments,Credit Inquiries,Default,BKI_rate
50,Male,Divorced,PhD,Unemployed,4308.6022913407605,13174.858999749395,71,9.211783311074234,2,No,14,4,1229.8523388043027,0.427833648556669,0.3283680306181227,1.0660339331752715,10,0.7862867561304013,0,1,0,0,4,3,1,A
73,Female,Married,Master,Unemployed,6427.212005649105,26120.297631461486,38,16.212536757529815,3,Yes,11,0,1573.4890601963225,0.48855416686548053,0.5091012519586577,0.7884925636903016,5,0.03572500102295684,0,0,0,0,5,2,1,B
37,Female,Married,PhD,Unemployed,2976.0652609808576,23160.39711231761,51,19.51184832021251,4,No,20,4,4203.5258955620275,0.5487664857112675,0.5029577245400498,0.8154151296089671,2,0.9033500899642439,0,1,0,0,0,10,1,B
19,Female,Married,PhD,Employed,7613.501437950652,17928.248488856214,12,18.083277564177124,5,Yes,19,4,2209.595650224889,0.5989789015334432,0.24608626838880177,0.7733145505800603,3,0.8583729815949704,0,0,0,0,5,3,0,C
71,Female,Divorced,Master,Self-Employed,3170.419888375685,38945.83841557036,14,18.952513785475105,8,No,19,4,3095.982975748555,0.8495121522616448,0.47679209904053876,0.9807762426561966,5,0.8727573239152415,0,0,0,1,4,1,0,D
25,Male,Married,Bachelor,Employed,4623.022845458312,11942.906050877176,57,8.734422789213529,8,No,14,4,1983.1408446319224,0.8195140009111692,0.30811527418511464,0.819844721599629,5,0.7725934805253443,0,0,0,0,5,2,0,D
34,Male,Divorced,High School,Self-Employed,4096.506634122393,13848.49312993023,45,10.517065001797059,4,Yes,4,0,1995.1651325005864,0.5139643593983719,0.4453042481703031,0.8920323523630386,6,0.05435598093477301,0,1,0,0,4,0,1,B
23,Female,Single,High School,Self-Employed,5229.047660210397,18027.84123046419,63,10.586675514188757,6,Yes,10,0,2614.044617695096,0.669046172319766,0.43630305649014856,0.8713308897382399,12,0.7229938801669566,0,0,0,0,1,7,0,C
39,Male,Divorced,Master,Self-Employed,3092.873822264357,22134.474718553665,53,9.32401535463163,5,No,13,0,1305.5492425663335,0.5921798721493489,0.410189591236796,0.6839777016970399,7,0.12950355880623932,0,0,0,0,1,4,0,C
62,Male,Divorced,Master,Employed,6484.441496448273,8446.606630554883,56,16.971192936300227,8,Yes,1,0,1050.5048925435508,0.831306010656616,0.4030361859100105,0.7260239402240017,3,0.6520890424459808,0,0,0,0,1,8,0,D
52,Male,Married,High School,Unemployed,7977.963941495835,19252.162595645386,48,15.858975060103669,7,No,2,1,1134.4721188737315,0.7880354280198842,0.39218042073494763,0.817070512037223,4,0.9881522982920768,0,0,0,0,2,0,0,D
28,Female,Divorced,PhD,Self-Employed,4231.24827280234,20067.068051795824,55,12.251123177361116,1,No,3,4,3039.3180285735507,0.32057416578452425,0.5402537349212606,0.7620721905868827,10,0.41040164792735256,0,0,0,0,1,5,1,A
61,Male,Divorced,Master,Unemployed,2820.0503282442114,23561.98614626284,48,15.672188973400853,6,No,20,3,2446.967004447448,0.6738605943350447,0.5203807932808671,1.0555766019849429,8,0.9105594899487278,0,0,0,1,2,0,0,C
26,Male,Married,PhD,Employed,6576.877919985485,27012.08074475244,31,17.194706531326023,6,Yes,5,5,1359.1676253808564,0.704406864548071,0.295183119489947,0.7888637630113874,11,0.3278485594535957,0,0,0,0,4,6,0,C
22,Female,Single,Bachelor,Employed,3691.136992448101,26198.176074044888,56,12.516887211660013,2,Yes,15,3,2047.5001024386613,0.41542790887683106,0.5244055555151641,0.7469451942356855,7,0.40822638665732747,0,0,0,0,1,6,1,A
77,Female,Divorced,Bachelor,Unemployed,3295.5598751264715,21496.80695440103,64,13.184891570253138,5,No,14,4,1154.3164909032625,0.6355186877826188,0.2847018963804084,0.732468528288262,10,0.16079156104038816,0,0,0,0,4,3,0,C
61,Male,Single,Master,Employed,1278.8568828108673,9313.914267914564,68,17.608026547871543,7,Yes,10,0,2505.758266138502,0.7845860235786665,0.33301872404534694,0.7029661219988197,5,0.9086230429167386,0,0,0,0,0,5,0,D
62,Male,Married,Master,Self-Employed,4780.722561033078,23324.226102844834,49,19.82308567565452,2,No,9,2,2055.5889219497712,0.403826952117226,0.39723079231538444,0.7353040563153754,11,0.9503041013775048,0,0,0,0,1,0,1,A
54,Female,Divorced,High School,Unemployed,5938.171252207991,14622.086382332162,65,17.129940297904668,5,Yes,5,4,2518.1726912441686,0.6316381336352924,0.4179848002065708,0.8187687414287107,7,0.06292177595272852,0,0,0,0,1,9,0,C
39,Male,Single,Master,Employed,1699.4730064583123,9055.590042459577,44,19.927481436043585,4,Yes,14,4,332.313621803793,0.5612981553649504,0.39332491268820985,0.7604545990688669,4,0.32031745654645993,0,0,0,0,0,10,1,B
19,Female,Married,Bachelor,Self-Employed,3311.6348469645422,21636.147854302057,54,13.950870270986266,2,No,6,3,2283.8898634724897,0.4370420294837494,0.22235549089405549,0.9126247235717095,7,0.9676746429722707,0,0,0,0,1,3,1,A
29,Male,Married,High School,Employed,3576.076536842379,27921.056627978916,34,12.235465700550073,7,No,16,4,1653.3758940293696,0.7296054634709886,0.32195116031778565,0.6010728300008471,6,0.00601114116654522,0,0,0,0,1,0,0,D
63,Male,Single,PhD,Unemployed,3388.515802980274,18203.616766097606,53,18.001063019730893,5,No,3,5,1279.9580469987418,0.5820778881595063,0.5526210271429597,0.7378788256213616,1,0.08768641465987737,0,0,0,0,3,3,0,C
44,Male,Married,PhD,Employed,5044.966970432912,34685.54332960182,12,19.124912654051844,3,No,15,1,1081.3294495429852,0.48256940238809953,0.33282692992526103,0.8377920956434033,2,0.18909117872186643,0,0,1,0,3,9,1,B
53,Male,Divorced,Bachelor,Self-Employed,4659.2805228037005,11759.46726700697,39,14.05043655659965,5,No,2,4,1282.8195704650489,0.6212194377339362,0.5869394177159399,0.7419467193193875,7,0.14092381458660175,0,0,0,0,1,5,0,C
49,Female,Married,Bachelor,Employed,4561.762227808732,25119.150704504384,67,9.099444672819233,7,Yes,8,4,2017.9009825532917,0.7336851972795936,0.48641358166639553,0.6839770581971969,10,0.06601840194137709,0,0,0,0,4,10,0,D
73,Male,Single,High School,Self-Employed,4488.719753199031,5756.100034887764,26,8.174370953007568,8,Yes,10,3,3761.2210233175338,0.8024121791616804,0.4155725011718376,0.9569883968430137,6,0.7031553959862051,0,0,0,0,3,5,0,D
18,Female,Single,Bachelor,Employed,5170.613191060196,24678.76734152383,64,11.473044218736364,1,No,6,1,4486.113780795082,0.32137833978527475,0.4505596084607195,0.7900887611243211,5,0.2681808318932922,0,0,0,1,1,10,1,A
62,Female,Single,Master,Self-Employed,5982.376962378723,28141.27340350608,60,10.448726597122603,8,No,8,1,1864.112808219806,0.8073297177579475,0.4382754618501957,0.858579196884604,11,0.19327841787722755,0,0,0,0,5,6,0,D
50,Female,Divorced,Master,Unemployed,2263.132235358866,21929.127729462183,53,16.219938489813146,2,Yes,2,0,1553.403375923081,0.40427554271943084,0.48977508116688007,0.7907705232823894,0,0.8932694042412788,0,0,0,0,0,1,1,A
21,Female,Married,Master,Self-Employed,3688.35989146092,23482.854001715925,28,14.894923053556242,5,Yes,18,5,2172.7196060340493,0.5805612617614305,0.31910807135484287,0.9828206505359971,1,0.7677125698321858,0,0,0,0,5,0,0,C
59,Female,Single,Bachelor,Employed,5731.445818248726,17089.400652875607,62,11.083467029048938,2,No,10,4,1920.3121031033,0.4154411713983063,0.3107040056945487,0.7681582818100915,4,0.15264472826383801,0,0,0,0,1,1,1,A
38,Male,Divorced,Bachelor,Self-Employed,7111.742457705759,20174.679750506886,23,13.920561090607855,8,No,12,3,2153.227372173079,0.8482180375526204,0.6499879145250184,0.6791348649356068,0,0.4215525869706549,1,0,0,1,5,4,0,D
77,Male,Married,Bachelor,Employed,751.8679804443973,28726.189212933154,12,8.318319324802388,2,No,20,0,2767.5939805832636,0.4129042073193057,0.3152777554430191,0.7117986144631667,10,0.795873449667995,0,0,0,0,0,7,1,A
38,Female,Married,PhD,Self-Employed,3648.3855904963557,16447.863421012727,57,9.152565925052116,5,No,3,5,477.0376230726706,0.6355295795890361,0.4586631391225296,0.8798508291005518,11,0.9461704888978951,0,0,0,0,0,1,0,C
75,Male,Married,High School,Unemployed,300.48787327912487,35146.41611597189,41,10.90736410284267,7,Yes,6,3,2024.1348184929145,0.7800207091114698,0.3393164250570261,0.8223133266513402,5,0.3422354177703836,0,0,1,0,1,8,0,D
72,Female,Single,High School,Unemployed,3149.6886116334776,2209.49798562087,43,18.253584379013795,1,Yes,14,0,3557.903517870498,0.3141579840734456,0.3916636341925994,0.8197138040293561,9,0.6215467802755159,1,0,0,0,2,1,1,A
68,Female,Married,PhD,Self-Employed,5506.55488094591,12304.690523988713,50,8.214335365200562,6,No,6,0,734.2320374978651,0.699518274755025,0.3644126525146764,0.7311089483749018,1,0.04492096834383774,0,0,1,0,1,5,0,C
59,Male,Single,Bachelor,Unemployed,7314.923663265607,8624.827670045444,50,9.349215359672808,8,No,3,1,1330.2104491226037,0.8385357017322002,0.3374404758733866,0.854192325394125,9,0.48539004137657293,0,0,0,0,2,1,0,D
30,Female,Single,PhD,Self-Employed,2734.8586821184213,39134.38734812426,39,15.014647922937838,1,No,18,0,3118.6846233126817,0.34807608780729826,0.3924773228618453,0.8370846801056895,12,0.35701386721406414,0,0,0,0,5,3,1,A
32,Female,Single,Master,Unemployed,8538.456282478266,7125.138166601353,30,11.798987531364505,1,Yes,1,4,4318.687179837521,0.3685776830729369,0.25602474205468173,0.8692909230578536,3,0.20366027264542486,0,0,0,0,1,2,1,A
41,Female,Single,High School,Self-Employed,2539.898175182912,42766.166202450855,55,19.662593357572476,2,No,2,4,2346.388053392364,0.42896545015841925,0.37518363198188137,0.7656195621065944,2,0.6628046497946731,0,0,0,0,3,8,1,A
31,Female,Married,PhD,Employed,4523.8450745047685,14303.381264067346,45,9.125510421871539,5,Yes,1,0,2225.8064867336643,0.6180133232706723,0.44811360934795597,0.8153357342118649,12,0.2766250787183353,0,1,0,0,2,8,0,C
34,Female,Single,Master,Employed,4950.180823151044,24184.987499504216,30,14.009819893289212,4,No,20,4,2934.255613687428,0.5304389349425107,0.31081184735418754,0.6842070334692244,5,0.2013233182201425,0,0,0,0,5,7,1,B
54,Female,Single,Bachelor,Self-Employed,7793.640744446878,28100.494779565233,24,15.113056908668964,6,No,2,0,938.6276865898587,0.6852962514028497,0.24149788636093028,0.9174172649212926,3,0.6904362139829082,0,0,0,0,2,3,0,C
67,Male,Divorced,Master,Self-Employed,3689.727307912607,17710.228859832045,71,11.388485058910234,4,No,11,1,1315.4163569000184,0.5761809223068631,0.35364549164783,0.7887594387795139,7,0.2070848270097565,0,0,0,0,1,6,1,B
43,Male,Married,High School,Employed,4184.966771284296,24888.298246160768,65,18.924435098429015,7,Yes,1,1,2343.623408774261,0.7724038909166723,0.27085425710616573,0.43917356760136417,0,0.25931954882128627,0,0,0,0,2,5,0,D
20,Female,Divorced,Master,Self-Employed,6031.783946047999,18743.905144108696,41,12.903601686282396,4,Yes,3,2,1889.8969962811882,0.5767122936289253,0.5056231104327114,0.6585945099369566,5,0.5029650813646844,0,0,0,0,2,3,1,B
80,Female,Married,Bachelor,Employed,3463.2515318249216,17256.201547944187,61,13.516760090450685,7,Yes,10,0,603.0815569152521,0.7717020693350095,0.37273998064988617,0.6546556149602112,12,0.6733523266197046,0,0,0,0,3,3,0,D
66,Male,Married,Master,Employed,6066.933604455537,18686.236695331154,70,8.15735278707869,7,No,15,3,3131.800532457962,0.7456160521227491,0.4165794154381156,0.754748109349757,11,0.4621190809543535,0,0,1,0,3,7,0,D
38,Female,Married,Bachelor,Self-Employed,4310.202330844285,15931.383767744694,53,19.27244925195792,2,Yes,11,5,895.0857543186235,0.39293848779167084,0.41650930698541316,0.9102770757271301,5,0.17675103393021308,0,0,0,0,0,5,1,A
21,Female,Divorced,Bachelor,Employed,6325.6033672045705,13639.665301311241,30,17.77175740824621,4,No,3,3,3593.6834054239653,0.5153574621948702,0.46439395042217424,0.761491205574715,10,0.7590873621197969,0,0,0,0,1,0,1,B
18,Male,Divorced,Master,Employed,7868.459105287712,16286.437595329326,30,17.60680680365524,4,Yes,20,2,1829.0063690952218,0.5567181656930967,0.43783273365451836,0.8848054563495273,12,0.20775642844012443,1,0,0,0,5,7,1,B
50,Female,Single,Master,Self-Employed,3555.9825989811375,17421.248653395323,64,10.33806434299608,1,Yes,1,5,2618.6118619335552,0.3517638225258437,0.4260821378798788,0.7675935338118374,3,0.7980446373508728,0,0,0,0,3,9,1,A
51,Male,Single,Bachelor,Unemployed,2012.3644330959123,23227.40577385455,52,10.32913573921482,3,Yes,10,2,2833.8554663740056,0.5077630256894264,0.18247294933092545,0.7119574098158619,4,0.1386830684249195,0,0,0,0,5,1,1,B
79,Male,Married,Master,Self-Employed,5940.574766716243,956.5446135563107,48,8.888015837059093,2,Yes,10,5,2083.259992189123,0.42528300215214576,0.3702681249263524,0.7220845695178062,4,0.5945546924563317,1,0,0,0,5,9,1,A
76,Male,Married,High School,Unemployed,3348.6375341613375,24559.357565063343,54,18.358762662765308,4,Yes,2,1,2850.2510827039196,0.5546791961596671,0.4021872989510118,0.8302111969878351,0,0.10137144631070794,0,0,0,0,1,8,1,B
63,Male,Divorced,High School,Unemployed,5673.402164878247,15796.526781601036,61,14.923168919025962,6,No,15,1,93.79153099518362,0.6663797096480041,0.47183262124970893,0.9568303203146372,0,0.7156431414651152,0,0,0,0,4,3,0,C
22,Female,Single,PhD,Employed,6657.796932656351,5218.725364756909,34,11.009568499088967,5,No,13,2,2010.8374575625378,0.6342195051819072,0.4402404966319663,0.5517501732328363,1,0.5632613805090738,0,1,0,0,4,9,0,C
43,Female,Single,Bachelor,Employed,2472.911935792426,15604.276701791305,51,14.664625231545552,7,Yes,18,5,2527.0589057552747,0.7827352678186799,0.6395949162122382,0.7654398771597083,6,0.3149202802826838,0,0,0,0,0,2,0,D
39,Male,Divorced,High School,Self-Employed,4125.357284505442,22711.30515190725,20,8.596943259566743,8,Yes,15,5,2194.9660256147477,0.8447266261841134,0.609350469573108,0.8268482433156795,1,0.8639654022684147,0,0,0,0,5,0,0,D
35,Male,Single,Bachelor,Employed,4890.297654493777,32101.83835363628,32,17.141603590954887,4,No,14,2,3847.9881869821347,0.558106522197989,0.3187940378047679,0.8502166540356489,11,0.02490235349448966,0,0,1,0,1,9,1,B
40,Male,Single,PhD,Employed,5564.267465823355,18392.844381172203,13,8.485413784933382,6,No,20,0,3437.6869525823495,0.681666342894401,0.29974062568319476,0.8740863233219593,7,0.9351830570664511,0,0,0,0,2,2,0,C
31,Male,Divorced,PhD,Employed,5634.0493077821075,15431.38953038738,60,19.647253145952988,2,No,12,5,3392.9584027110604,0.4342210554920847,0.314182025118551,0.6389064432749645,10,0.5134580168764015,0,0,0,0,2,5,1,A
39,Female,Divorced,High School,Self-Employed,2840.294239994529,23491.354030873186,27,14.7782663021739,1,Yes,2,0,2273.988198484975,0.3382662676570987,0.518602772984078,0.8095887343386435,5,0.39571953660743764,0,0,0,0,2,0,1,A
54,Female,Married,High School,Self-Employed,5253.708310388051,12792.501320719988,43,13.959626962382469,7,Yes,13,2,2384.038508208786,0.7812154235418038,0.3444669653786804,0.7276818824209741,10,0.24034944556470428,0,0,0,0,3,3,0,D
71,Female,Divorced,High School,Employed,4469.6961737658585,31637.257025987106,28,15.475712660505907,1,Yes,4,2,2607.1698279921006,0.32042804442011763,0.36210737634415024,0.6965813968995439,11,0.8193820438794669,0,0,0,0,2,8,1,A
52,Male,Single,High School,Employed,4640.848744635772,25350.469283486913,27,18.223943823773872,6,No,11,0,3347.2576395630244,0.6869034935871194,0.376474143539717,0.9318942952889042,7,0.7748158103194964,1,0,0,0,0,6,0,C
25,Female,Single,PhD,Self-Employed,4882.552734576808,25469.73977482982,68,16.631141126420175,3,No,4,2,4105.84009422955,0.4958291698265761,0.41449482538604265,0.9358559871960009,4,0.47545849397740825,0,1,0,0,1,2,1,B
49,Female,Single,Bachelor,Unemployed,4001.536939020937,21815.924784835497,62,16.830878389553,4,Yes,4,1,749.2794642049062,0.568113508897392,0.3812472524390532,0.8035163826141579,5,0.34893219367355843,0,0,0,0,5,3,1,B
40,Male,Divorced,Master,Unemployed,3988.052667815642,21136.496955302566,30,19.260985439562344,8,Yes,1,2,2071.1018137304354,0.8461950363663051,0.3308874838031979,0.9503341597097569,11,0.7087044734820557,0,0,0,0,1,0,0,D
54,Male,Single,Master,Employed,4589.364591090205,13044.580168538057,51,9.33147150814467,2,Yes,13,1,3086.029698762549,0.3774211298210485,0.3816333161732516,0.6131754747493582,4,0.7917294937689484,0,0,0,0,0,0,1,A
25,Female,Married,High School,Unemployed,5222.86054669849,23834.811880065918,65,15.01238739018483,7,No,16,5,1300.6243395802667,0.7544515234489507,0.2454553711859141,0.7169522581869637,1,0.41844033678458814,0,0,0,0,5,3,0,D
61,Male,Married,Bachelor,Employed,4876.13817187254,44089.97670506437,71,8.069713760021223,4,Yes,1,2,3124.058703799553,0.544682366418419,0.28130431823356605,1.0685786722280055,12,0.015193556288602084,0,0,0,0,3,3,1,B
31,Female,Married,Bachelor,Self-Employed,4438.4653574171325,28883.040187332404,47,15.014322589382756,1,No,15,5,1868.3392050888085,0.3586630547305195,0.40583203467194773,0.9372295961607046,6,0.09369182786123653,0,0,0,0,1,2,1,A
18,Female,Married,Master,Unemployed,3974.099735449412,28036.214328525955,69,13.310538291010307,2,Yes,13,4,1910.925919061743,0.4370087009905555,0.5595687740338485,0.8122000632278851,3,0.9533642289644706,0,0,1,0,5,7,1,A
40,Female,Married,High School,Self-Employed,4504.386887494108,8376.916043915124,36,11.559716216323352,2,No,8,3,2667.249145398402,0.4106944718766573,0.41790562458677644,0.7244402486271019,3,0.07820729693310513,0,0,0,0,3,2,1,A
23,Female,Married,Bachelor,Self-Employed,5779.425832375516,23740.95973075692,21,19.788035896778986,6,No,2,2,2373.148485507927,0.7055839473918142,0.5075998745485343,0.9705534915215808,5,0.46019123121140126,0,0,0,0,5,1,0,C
61,Female,Married,High School,Self-Employed,3801.7121283158913,17843.881236653735,61,15.679411680222614,6,Yes,14,0,750.6995013773026,0.6887750188880583,0.41628718455478614,0.8621027057381195,9,0.8343752224598991,0,0,0,0,2,8,0,C
44,Male,Divorced,Master,Employed,4745.778426342093,16658.894460811607,72,12.8043744308077,3,No,20,1,511.45075551108357,0.4674371695483515,0.2608956460243089,0.8202154638144326,12,0.8488077228405735,0,0,0,0,0,9,1,B
71,Male,Married,Bachelor,Self-Employed,6515.051407220127,19127.326209917883,12,15.815522734654056,1,Yes,13,1,589.6226293841046,0.3391376833683134,0.3397598467432168,0.8693873309590265,9,0.1387898453158729,0,0,0,0,3,10,1,A
63,Female,Single,High School,Unemployed,2510.645722151126,9956.366145782698,44,12.907217373858693,5,No,20,3,2728.7087057637145,0.6083075197974336,0.26571919035984193,0.6660050625398005,9,0.7757909226107426,0,0,0,0,3,4,0,C
64,Male,Divorced,Master,Unemployed,1078.5088265668123,27055.214693307636,71,10.400978017075497,6,No,11,5,1274.2067585516165,0.6656130866676352,0.3811753172052507,0.7926298261420444,5,0.6892793981729637,0,0,0,0,4,1,0,C
29,Female,Married,Master,Employed,2288.814920644248,33965.46332687097,36,12.751884113560052,5,Yes,13,1,1619.1761667110013,0.6209419507454497,0.5622962324106241,0.8923554752252955,4,0.30121128397048225,0,0,0,0,4,9,0,C
44,Male,Married,Master,Employed,4587.060229708515,22157.804786284247,49,13.85126487150711,2,Yes,10,4,2880.0391123090867,0.39259594140344073,0.33686014079998444,0.7737513174518021,3,0.706978598600451,0,0,0,0,4,6,1,A
28,Male,Single,PhD,Employed,4788.371768490583,21547.325707319593,26,8.053108455591358,8,Yes,20,1,3263.8690636659094,0.8085638028809617,0.4132455394880365,0.8765161262056365,1,0.6508853090761983,0,0,0,0,4,5,0,D
67,Male,Divorced,High School,Unemployed,6526.323938238447,14763.476147949976,49,11.686475155557567,8,No,9,0,1883.8480578513345,0.8008071062770642,0.2857153295888756,0.7283762271847245,0,0.7191541173439278,0,0,0,0,0,3,0,D
32,Male,Single,PhD,Employed,2796.0761102039564,38879.80112549748,35,15.730795838633458,3,No,6,5,3742.715597109736,0.4732283154337691,0.3824501735859116,0.8288929538972658,10,0.4315303662260367,0,0,0,0,2,6,1,B
